"","group","name1","name2","C.ij.ruzicka","E.ij.ruzicka","ST.ij.ruzicka","NST.ij.ruzicka","MST.ij.ruzicka"
"2971","R","R39","R08",0.1353367,0.2754814166,0.837919897143778,0.474388296390111,0.411647780613955
"2972","R","R40","R08",0.121633,0.2751608177,0.825212220290607,0.428477826755666,0.364779545393128
"2973","R","R41","R08",0.1817594,0.2734581524,0.88793179854434,0.655071981310731,0.59018153062143
"2974","R","R42","R08",0.1017639,0.2743746081,0.807833699736628,0.365692468786324,0.299620684311524
"2975","R","R43","R08",0.0727002,0.2755410594,0.781256440042368,0.269673779590931,0.206130801580159
"2976","R","R44","R08",0.0750672,0.2733463639,0.785628573340679,0.285469482877152,0.215751680026937
"2977","R","R45","R08",0.1899235,0.2692019205,0.90213464962877,0.706384236962837,0.636461173124393
"2978","R","R46","R08",0.0697616,0.2754565284,0.778879340607741,0.261085762074238,0.197257510371429
"2979","R","R47","R08",0.0922601,0.2725791639,0.801353819634897,0.342281868872373,0.271234904667992
"2980","R","R48","R08",0.2015784,0.274187339,0.909059400447082,0.731402071917533,0.668326772911575
"2981","R","R49","R08",0.0653394,0.2580410247,0.793827166032247,0.315089471263739,0.201007536660303
"2982","R","R50","R08",0.0693703,0.2751691724,0.778860622651523,0.261018137584687,0.196351192178543
"2983","R","R51","R08",0.0964859,0.2746967234,0.802758115894373,0.347355329704227,0.281964918750003
"2984","R","R52","R08",0.0605687,0.2733183157,0.77353360942945,0.241772630982648,0.171418900374299
"2985","R","R53","R08",0.065528,0.2754270098,0.775382237456018,0.248451379731124,0.184474454022911
"2986","R","R54","R08",0.1198284,0.2737913369,0.825076227294768,0.427986509390729,0.361105524061482
"2987","R","R55","R08",0.1182495,0.2711915688,0.826547227588757,0.433300959475487,0.360404996443078
"2988","R","R56","R08",0.0811222,0.26886744,0.795679860804124,0.321782912405574,0.240071095273286
"2989","R","R10","R09",0.4110054,0.2852692847,0.694076731595254,-0.045290269593428,0.571974084986206
"2990","R","R11","R09",0.3944474,0.2811746457,0.712831788725189,0.0224682586415182,0.600503502614402
"2991","R","R12","R09",0.2203244,0.3020590199,0.895168426586647,0.681216570587819,0.652943410039341
"2992","R","R13","R09",0.2472662,0.2630204463,0.97907062722572,0.984339594505615,0.920426822063835
"2993","R","R15","R09",0.1177486,0.2804135923,0.815625124199293,0.393841434197967,0.34248951953993
"2994","R","R18","R09",0.3088397,0.2874676278,0.930798818286639,0.809942539551823,0.90287994705462
"2995","R","R19","R09",0.1590801,0.2724495833,0.865183969008225,0.572888310035934,0.505170720546392
"2996","R","R20","R09",0.3065665,0.2837457695,0.925560260171937,0.791016604777734,0.896070785123183
"2997","R","R21","R09",0.1297578,0.2531310902,0.858231087621354,0.547768844576423,0.439938759531144
"2998","R","R22","R09",0.1094219,0.2602335358,0.83065871954408,0.448155014134585,0.349271876373131
"2999","R","R23","R09",0.132484,0.2573145332,0.856105785714615,0.540090524630081,0.44078473727894
"3000","R","R24","R09",0.1414801,0.275612779,0.843762877249555,0.495497895242869,0.433128161483233
"3001","R","R25","R09",0.096815,0.2202168783,0.863370319148347,0.56633593088894,0.379567624850612
"3002","R","R26","R09",0.1707384,0.3018236339,0.841925353953445,0.488859265817256,0.476268163615947
"3003","R","R27","R09",0.0601291,0.2042740363,0.846633259631722,0.505868052173863,0.249210799638573
"3004","R","R28","R09",0.2355626,0.3017250364,0.913449503648042,0.747262697115086,0.71314778055999
"3005","R","R29","R09",0.1418623,0.2729273271,0.847268070031185,0.508161503912125,0.440393413178247
"3006","R","R30","R09",0.213205,0.3038443141,0.88479932625398,0.643754942356325,0.62085624643907
"3007","R","R31","R09",0.1471627,0.2310310906,0.901659565546676,0.70466784665981,0.574341123534807
"3008","R","R32","R09",0.1120628,0.2830786153,0.807401001669938,0.364129211262451,0.319627170968212
"3009","R","R33","R09",0.1446472,0.307373841,0.809754944392536,0.372633567891577,0.381062959071185
"3010","R","R34","R09",0.1199877,0.2869114138,0.810316612847343,0.374662771406665,0.338878211081274
"3011","R","R35","R09",0.1319202,0.2905563546,0.817256253860532,0.399734401862114,0.371055758215836
"3012","R","R36","R09",0.1757162,0.3066458122,0.841159546990976,0.486092547895285,0.482006775603948
"3013","R","R37","R09",0.2714461,0.3043030353,0.954901160641649,0.897019813359947,0.851796288151087
"3014","R","R38","R09",0.1784789,0.2894418351,0.864929902469943,0.571970414953636,0.533342864954572
"3015","R","R39","R09",0.1639193,0.2925341239,0.846169366306386,0.504192091990698,0.474144651424669
"3016","R","R40","R09",0.1576113,0.2927968196,0.839521209626862,0.480173540143106,0.45191074618784
"3017","R","R41","R09",0.1981731,0.3058851918,0.865666652241276,0.574632154656005,0.560837361991172
"3018","R","R42","R09",0.1263004,0.2874469928,0.815558353466111,0.393600203975195,0.358345534467916
"3019","R","R43","R09",0.0905486,0.2986695621,0.771157686820868,0.23318886511927,0.23379432584258
"3020","R","R44","R09",0.091328,0.3066819792,0.76300141393154,0.203721770296008,0.227217110419443
"3021","R","R45","R09",0.1985661,0.3071354905,0.864531072993044,0.570529518336572,0.558927798326335
"3022","R","R46","R09",0.0900026,0.2997658483,0.769490277334858,0.227164825205434,0.231034075521332
"3023","R","R47","R09",0.1090371,0.3069992302,0.777811028719602,0.257226150198108,0.276255607756251
"3024","R","R48","R09",0.2150492,0.3049071577,0.8855240892805,0.646373376182248,0.624554859311852
"3025","R","R49","R09",0.0728127,0.254723092,0.803804051241858,0.35113409930666,0.229767716708849
"3026","R","R50","R09",0.0855269,0.2998750834,0.765604714452508,0.213127010207144,0.218356914186049
"3027","R","R51","R09",0.1132002,0.3034228321,0.785495404825306,0.28498836983407,0.29305057997745
"3028","R","R52","R09",0.074356,0.2847395638,0.772716547830483,0.238820739605314,0.201784784887991
"3029","R","R53","R09",0.0807111,0.2930949263,0.768969443338215,0.225283148982174,0.21175518260145
"3030","R","R54","R09",0.1366484,0.3051678448,0.804807861825935,0.354760679984741,0.360377767513516
"3031","R","R55","R09",0.1435086,0.3070543473,0.809051500925754,0.370092157664168,0.378128006480609
"3032","R","R56","R09",0.0976151,0.2713383468,0.807484315395792,0.364430208236574,0.290495844488545
"3033","R","R11","R10",0.3701888,0.2780584863,0.75112614509137,0.160818635774495,0.655271444866587
"3034","R","R12","R10",0.2034724,0.285201008,0.897393878128015,0.689256712510958,0.640232260778036
"3035","R","R13","R10",0.2348766,0.2652206527,0.96034096892083,0.916672827494961,0.850467787197442
"3036","R","R15","R10",0.1114829,0.2775111372,0.81314007665131,0.384863420253322,0.326657930798571
"3037","R","R18","R10",0.3059495,0.2816008781,0.920416206269335,0.772432096120324,0.889220641695408
"3038","R","R19","R10",0.1540987,0.2726601593,0.859840079096698,0.553581831098223,0.48595379221103
"3039","R","R20","R10",0.3132918,0.2792826412,0.891445742276051,0.667767205532741,0.849380264817413
"3040","R","R21","R10",0.1233325,0.2570710008,0.847446722046842,0.508806940370317,0.406571423931851
"3041","R","R22","R10",0.0977093999999999,0.2627551273,0.817081406699793,0.399102711636076,0.30384386717843
"3042","R","R23","R10",0.1236779,0.2603842421,0.843999892162939,0.496354185980315,0.400884989894474
"3043","R","R24","R10",0.1283748,0.2752351211,0.83150978069473,0.451229739559649,0.387831688659917
"3044","R","R25","R10",0.0867607,0.2263923562,0.847102882891702,0.507564713543684,0.324636574861983
"3045","R","R26","R10",0.1600132,0.2854116211,0.850713819431448,0.520610354715977,0.476944281409459
"3046","R","R27","R10",0.0539914,0.2108043774,0.834237260210954,0.461083615052,0.213665570736643
"3047","R","R28","R10",0.2280731,0.2854453339,0.925676597227017,0.791436908889678,0.739622989251523
"3048","R","R29","R10",0.1269703,0.2721826391,0.833668500510349,0.459028792186609,0.388897469582766
"3049","R","R30","R10",0.1961419,0.2857824695,0.888487073153832,0.657078085053562,0.609797875141643
"3050","R","R31","R10",0.1459421,0.235985054,0.894570433690737,0.679056133632543,0.55323625576193
"3051","R","R32","R10",0.1043922,0.2798414239,0.804100384230687,0.35220469520255,0.299962053368778
"3052","R","R33","R10",0.1366484,0.2833238494,0.830109251665254,0.44616988902813,0.400365522724168
"3053","R","R34","R10",0.1210063,0.2816202052,0.817275248730452,0.399803026789292,0.351166045988137
"3054","R","R35","R10",0.1327222,0.2829196369,0.826817385502085,0.434276989698766,0.387873473911152
"3055","R","R36","R10",0.1684654,0.2790940401,0.866958464386208,0.579299231332459,0.523309291856886
"3056","R","R37","R10",0.274011,0.2852567863,0.984509701524403,1.00398995690579,0.945697002772422
"3057","R","R38","R10",0.1785875,0.2825336827,0.873454345167623,0.602767638721942,0.552104182329489
"3058","R","R39","R10",0.1629007,0.2831873486,0.856305400565978,0.540811695909299,0.492581147623974
"3059","R","R40","R10",0.1446216,0.2836067957,0.837516126547035,0.472929548427342,0.427080465219736
"3060","R","R41","R10",0.2014938,0.2846522623,0.895857461970865,0.683705927096464,0.63414118971808
"3061","R","R42","R10",0.1216699,0.281276961,0.818283512087312,0.403445694506099,0.353958862230853
"3062","R","R43","R10",0.0824719,0.2847988222,0.779486947375236,0.263280932156942,0.225723439017915
"3063","R","R44","R10",0.0827698,0.2841810007,0.78041368382768,0.266629058352681,0.227301207218532
"3064","R","R45","R10",0.2038689,0.2813037854,0.902736012448201,0.708556848824139,0.654238611067767
"3065","R","R46","R10",0.0869915999999999,0.2851673547,0.782942024739312,0.275763483156696,0.238840029606349
"3066","R","R47","R10",0.1072488,0.2837760459,0.802266022269138,0.345577487089902,0.303204126677622
"3067","R","R48","R10",0.2055143,0.2849052915,0.900072472670056,0.698933975696532,0.649260542674251
"3068","R","R49","R10",0.0606127,0.2583407746,0.789513787763577,0.299506038956342,0.185238131447398
"3069","R","R50","R10",0.0812365,0.2851347098,0.778073236692577,0.258173458767585,0.221677488990772
"3070","R","R51","R10",0.1128127,0.2852089511,0.80568223744862,0.357919636254891,0.31868280500338
"3071","R","R52","R10",0.0665944000000001,0.2802150557,0.77113844645886,0.2331193532749,0.183264607358711
"3072","R","R53","R10",0.0770931,0.2836103679,0.776231743526893,0.251520486942601,0.211001141707179
"3073","R","R54","R10",0.1357148,0.2846918929,0.827629707300322,0.437211757058864,0.394537403422919
"3074","R","R55","R10",0.1416457,0.2829591,0.835367050645637,0.465165337466263,0.418174042275497
"3075","R","R56","R10",0.0916773,0.2718479137,0.801644708758242,0.343332797096202,0.270344625632645
"3076","R","R12","R11",0.2199461,0.2815879313,0.920977471813166,0.774459843993096,0.719368199403955
"3077","R","R13","R11",0.255963,0.2648357412,0.988074865631682,1.01687023080481,0.954971582331435
"3078","R","R15","R11",0.1185796,0.2757879609,0.82164202133284,0.415579362879585,0.353278590968543
"3079","R","R18","R11",0.3051665,0.2790270753,0.914343728095974,0.750493363493961,0.881193497051685
"3080","R","R19","R11",0.1664406,0.2713154532,0.874184307441078,0.605404856458665,0.536275243171728
"3081","R","R20","R11",0.3349687,0.2777360779,0.829140388042226,0.442669565211361,0.763438811312912
"3082","R","R21","R11",0.1336887,0.2572521622,0.857368289897638,0.544651717098835,0.445556807442991
"3083","R","R22","R11",0.1064106,0.2629490357,0.824820621529306,0.427063053367317,0.333789614385364
"3084","R","R23","R11",0.1296705,0.2601800923,0.850045767378907,0.518196807076482,0.423652166099668
"3085","R","R24","R11",0.1351225,0.2739214974,0.839516003827132,0.480154732558272,0.414124127912027
"3086","R","R25","R11",0.0962274,0.2274964617,0.854754324594483,0.535207947316001,0.361547540914932
"3087","R","R26","R11",0.1681186,0.2819634778,0.863147706151382,0.565531671593122,0.514645318903006
"3088","R","R27","R11",0.0587468,0.2115354504,0.837675292471781,0.473504585268407,0.232635914116177
"3089","R","R28","R11",0.2266449,0.2810164557,0.929693932709566,0.805950793749517,0.749815123405125
"3090","R","R29","R11",0.1350092,0.271244949,0.842500349136661,0.490936616319951,0.419345313363463
"3091","R","R30","R11",0.2121126,0.2812908868,0.912197749576906,0.742740342798346,0.687859598218973
"3092","R","R31","R11",0.1290472,0.2371483208,0.875881769023534,0.611537468999686,0.476621927754901
"3093","R","R32","R11",0.1072248,0.2772555693,0.809548059466706,0.371886131187379,0.313081641554984
"3094","R","R33","R11",0.1382544,0.278896349,0.836794119981581,0.470321073181859,0.414815286741461
"3095","R","R34","R11",0.11564,0.2792725779,0.814970625197883,0.391476851207922,0.337459566587412
"3096","R","R35","R11",0.127082,0.2798093303,0.825038170481076,0.427849017211034,0.374710524015275
"3097","R","R36","R11",0.1641577,0.2738902907,0.868716155308244,0.585649441259518,0.520669957462804
"3098","R","R37","R11",0.2419821,0.2812191509,0.948237302971341,0.872944536757002,0.815934665676218
"3099","R","R38","R11",0.1720796,0.2801071403,0.86951941237346,0.58855145942754,0.534176146003302
"3100","R","R39","R11",0.1605263,0.2806258343,0.856934726722231,0.543085334098296,0.490192078592355
"3101","R","R40","R11",0.1484762,0.2804595575,0.845003325215337,0.499979402706759,0.447347502911672
"3102","R","R41","R11",0.1858136,0.2802497756,0.884011602748462,0.640909044046328,0.586124923728437
"3103","R","R42","R11",0.1294336,0.2792538802,0.827904821274977,0.438205692608638,0.383732184484708
"3104","R","R43","R11",0.0841466,0.2815888433,0.784417196791539,0.281093005026968,0.234405736100905
"3105","R","R44","R11",0.0840088,0.2800295474,0.786001494992528,0.286816779347708,0.235800268241723
"3106","R","R45","R11",0.1930594,0.2764569308,0.896649727625553,0.686568235345424,0.626161398539091
"3107","R","R46","R11",0.0918288,0.2814334185,0.79122370484772,0.30568365090509,0.258168073056045
"3108","R","R47","R11",0.1128127,0.2793282486,0.812310716575857,0.381867096771063,0.328069093029989
"3109","R","R48","R11",0.2123711,0.2805018582,0.913498910210126,0.7474411938218,0.691620261110005
"3110","R","R49","R11",0.0653172,0.2586882596,0.793115846787809,0.31251960731854,0.200256890157719
"3111","R","R50","R11",0.088194,0.2812631512,0.788256327332788,0.294963068624997,0.247168810546939
"3112","R","R51","R11",0.1182006,0.2810514503,0.815319844513389,0.392738515551889,0.34289556133057
"3113","R","R52","R11",0.0722393,0.277735308,0.778503219634115,0.259726907049982,0.202489658369669
"3114","R","R53","R11",0.0849514,0.2808096201,0.785958669189811,0.286662057698902,0.237770662080716
"3115","R","R54","R11",0.1360679,0.2804004829,0.832935270144494,0.456379767440732,0.404192431740259
"3116","R","R55","R11",0.1420025,0.2781967883,0.841264935736992,0.48647329780573,0.429414461493236
"3117","R","R56","R11",0.0993134,0.2713615913,0.80898106921986,0.369837701028851,0.296072337042857
"3118","R","R13","R12",0.3334897,0.2633582649,0.789704344392046,0.300194484563358,0.714521122565223
"3119","R","R15","R12",0.1956247,0.2801873452,0.894871653567682,0.680144384945001,0.624792667358774
"3120","R","R18","R12",0.2887752,0.2871887094,0.99450613972391,1.04010522625942,0.992292686229106
"3121","R","R19","R12",0.1906574,0.2728154909,0.898487870402472,0.693209102839822,0.627909217095239
"3122","R","R20","R12",0.2402657,0.2835554273,0.943019911961326,0.854095074789722,0.799051322765235
"3123","R","R21","R12",0.1717574,0.2537701541,0.900979792514898,0.702211953305397,0.60980357270035
"3124","R","R22","R12",0.1086766,0.2611266754,0.828962108029476,0.442025472730386,0.345000307959637
"3125","R","R23","R12",0.1610268,0.2576657225,0.884812861125957,0.643803841327877,0.552959013110319
"3126","R","R24","R12",0.1416584,0.2762903456,0.843148758489627,0.49327919854438,0.432295612176566
"3127","R","R25","R12",0.0969796000000001,0.2211287903,0.862517845333284,0.56325610177046,0.378271122090445
"3128","R","R26","R12",0.164171,0.3009885565,0.836309153546958,0.468568979779753,0.456155913844377
"3129","R","R27","R12",0.0599973,0.2055510182,0.845156063700668,0.50053121840634,0.246688546448018
"3130","R","R28","R12",0.2540541,0.3008246049,0.937300406235895,0.833431565875742,0.791574250434242
"3131","R","R29","R12",0.1366863,0.2727510167,0.842392496840951,0.490546966063306,0.42215612955019
"3132","R","R30","R12",0.3049834,0.3021775989,0.990800151418077,1.02671618075988,0.986816346727447
"3133","R","R31","R12",0.1172604,0.231534751,0.870545797424291,0.592259597449454,0.440886510484517
