source,target,weight,correlation,cor
Zotu469,Zotu213,0.834549742621969,0.834549742621969,1
Zotu469,Zotu83,0.855765713298578,-0.855765713298578,-1
Zotu469,Zotu123,0.802383787781546,-0.802383787781546,-1
Zotu469,Zotu80,0.801142796213138,0.801142796213138,1
Zotu469,Zotu70,0.848122198060018,0.848122198060018,1
Zotu469,Zotu79,0.852332820863131,-0.852332820863131,-1
Zotu469,Zotu60,0.819209894860322,-0.819209894860322,-1
Zotu469,Zotu88,0.848739568765445,0.848739568765445,1
Zotu469,Zotu40,0.831684408384581,-0.831684408384581,-1
Zotu469,Zotu30,0.836046392284346,-0.836046392284346,-1
Zotu469,Zotu19,0.851588350211751,-0.851588350211751,-1
Zotu469,Zotu29,0.819686252868035,-0.819686252868035,-1
Zotu469,Zotu17,0.848487510558694,-0.848487510558694,-1
Zotu469,Zotu9,0.860735423150453,-0.860735423150453,-1
Zotu469,Zotu7,0.86194550542302,-0.86194550542302,-1
Zotu403,Zotu55,0.845116149840406,0.845116149840406,1
Zotu732,Zotu273,0.821832888795231,0.821832888795231,1
Zotu732,Zotu104,0.820008150750749,0.820008150750749,1
Zotu162,Zotu20,0.808478148698393,0.808478148698393,1
Zotu650,Zotu39,0.830829497780793,0.830829497780793,1
Zotu960,Zotu136,0.813244299458527,0.813244299458527,1
Zotu505,Zotu371,0.818264894254272,0.818264894254272,1
Zotu46213,Zotu18706,0.832102410969232,0.832102410969232,1
Zotu46213,Zotu551,0.804445993884544,0.804445993884544,1
Zotu46213,Zotu354,0.82713251609667,0.82713251609667,1
Zotu46213,Zotu543,0.844427429035896,0.844427429035896,1
Zotu46213,Zotu346,0.829174842295507,0.829174842295507,1
Zotu46213,Zotu158,0.842150589475606,0.842150589475606,1
Zotu46213,Zotu229,0.823643405130573,0.823643405130573,1
Zotu46213,Zotu194,0.802691824426843,0.802691824426843,1
Zotu46213,Zotu230,0.812666395520672,0.812666395520672,1
Zotu46213,Zotu83,0.880312333318549,0.880312333318549,1
Zotu46213,Zotu71,0.809865058686258,0.809865058686258,1
Zotu46213,Zotu123,0.817259891290485,0.817259891290485,1
Zotu46213,Zotu37,0.826773917517841,0.826773917517841,1
Zotu46213,Zotu79,0.810120430574382,0.810120430574382,1
Zotu46213,Zotu60,0.816259466146178,0.816259466146178,1
Zotu46213,Zotu40,0.820908026892154,0.820908026892154,1
Zotu46213,Zotu30,0.804003746784114,0.804003746784114,1
